,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Segment
2031,0.6568364611260054,0.0,0.0009507290385838247,1,1,2,4,Recent Customers
2032,0.35656836461126007,0.0,0.0012805577838763064,2,1,2,5,Recent Customers
2033,0.13136729222520108,0.004784688995215311,0.0016335123706478541,3,3,2,8,Promising Customers
2034,0.30294906166219837,0.00956937799043062,0.005830638470936491,2,3,4,9,Potential Loyalist
2035,0.016085790884718495,0.004784688995215311,0.00784890346038961,5,3,5,13,Champions
2036,0.058981233243967826,0.004784688995215311,0.0006573377688316618,4,3,1,8,Needs Attention
2037,0.064343163538874,0.06698564593301436,0.04114287052076897,4,5,5,14,Champions
2038,0.1742627345844504,0.0,0.0014508253605686272,3,1,2,6,Recent Customers
2039,0.1581769436997319,0.014354066985645932,0.005249708767855879,3,4,4,11,Loyal Customers
2040,0.13136729222520108,0.04784688995215311,0.012303090418971013,3,5,5,13,Champions
2041,0.45308310991957107,0.0,0.0011780974584343334,2,1,2,5,Recent Customers
2042,0.045576407506702415,0.019138755980861243,0.003490039221855405,4,4,4,12,Champions
2043,0.34048257372654156,0.00956937799043062,0.003506063145966671,2,3,4,9,Potential Loyalist
2044,0.03753351206434316,0.03349282296650718,0.004953462455945807,4,5,4,13,Champions
2045,0.6380697050938338,0.0,0.0004962420150716249,1,1,1,3,Recent Customers
2046,0.005361930294906166,0.014354066985645932,0.004591978430727506,5,4,4,13,Champions
2047,0.6407506702412868,0.004784688995215311,0.0006386729307243292,1,3,1,5,Promising Customers
2048,0.13672922252010725,0.028708133971291867,0.00840185375032271,3,5,5,13,Champions
2049,0.12064343163538874,0.0,0.0017799046572946576,3,1,3,7,Recent Customers
2050,0.6032171581769437,0.0,0.0009259258598369871,1,1,2,4,Recent Customers
2051,0.01876675603217158,0.07655502392344497,0.02348429202199153,5,5,5,15,Champions
2052,0.00804289544235925,0.014354066985645932,0.0042637556466488475,5,4,4,13,Champions
2053,0.43967828418230565,0.004784688995215311,0.004736372187863772,2,3,4,9,Potential Loyalist
2054,0.6407506702412868,0.0,0.002225148481820626,1,1,3,5,Recent Customers
2055,0.026809651474530828,0.0,0.0010752445646956478,5,1,2,8,Needs Attention
2056,0.35656836461126007,0.0,0.001858632444799009,2,1,3,6,Recent Customers
2057,0.04289544235924933,0.0430622009569378,0.018966294871180855,4,5,5,14,Champions
2058,0.02412868632707775,0.05741626794258373,0.01693643127296123,5,5,5,15,Champions
2059,0.08042895442359249,0.0,0.0011750282881145809,4,1,2,7,Recent Customers
2060,0.19839142091152814,0.0,0.0010578644955593745,2,1,2,5,Recent Customers
2061,0.0,0.00956937799043062,0.0034313681055103667,5,3,4,12,Champions
2062,0.00804289544235925,0.00956937799043062,0.006909451838329526,5,3,4,12,Champions
2063,0.11796246648793565,0.0,0.0014325174027310335,3,1,2,6,Recent Customers
2064,0.002680965147453083,0.13875598086124402,0.06652608677001301,5,5,5,15,Champions
2065,0.9544235924932976,0.0,0.0005644418346186852,1,1,1,3,Recent Customers
2066,0.045576407506702415,0.004784688995215311,0.0010865933572733377,4,3,2,9,Potential Loyalist
2067,0.18230563002680966,0.00956937799043062,0.0030086791140318822,3,3,3,9,Potential Loyalist
2068,0.9973190348525469,0.0,0.0017406835156503775,1,1,2,4,Recent Customers
2069,0.8579088471849866,0.0,0.000581714839674037,1,1,1,3,Recent Customers
2070,0.06702412868632708,0.0,0.0003802916154335299,4,1,1,6,Recent Customers
2071,0.8847184986595175,0.0,0.004601971078280188,1,1,4,6,Recent Customers
2072,0.021447721179624665,0.019138755980861243,0.005795914020690919,5,4,4,13,Champions
2073,0.8632707774798928,0.0,0.00048446496617024856,1,1,1,3,Recent Customers
2074,0.19034852546916892,0.0,0.0007999114365922615,3,1,1,5,Recent Customers
2075,0.6943699731903485,0.0,0.00014453650924416256,1,1,1,3,Recent Customers
2076,0.045576407506702415,0.019138755980861243,0.007876169112997643,4,4,5,13,Champions
2077,0.9812332439678284,0.0,0.0003122702360213389,1,1,1,3,Recent Customers
2078,0.1742627345844504,0.00956937799043062,0.002460618083794202,3,3,3,9,Potential Loyalist
2079,0.4101876675603217,0.004784688995215311,0.0022228287600673247,2,3,3,8,Needs Attention
2080,0.07506702412868632,0.004784688995215311,0.0014516461851890262,4,3,2,9,Potential Loyalist
2081,0.18498659517426275,0.0,0.001108541493862266,3,1,2,6,Recent Customers
2082,0.034852546916890076,0.004784688995215311,0.0014682411177318745,4,3,2,9,Potential Loyalist
2083,0.002680965147453083,0.07177033492822966,0.01704881286990194,5,5,5,15,Champions
2084,0.0,0.19138755980861244,0.05790521559815167,5,5,5,15,Champions
2085,0.3190348525469169,0.00956937799043062,0.0037269720329349094,2,3,4,9,Potential Loyalist
2086,0.16085790884718498,0.0,0.0017819745628591419,3,1,3,7,Recent Customers
2087,0.005361930294906166,0.06698564593301436,0.02718189280872695,5,5,5,15,Champions
2088,0.005361930294906166,0.0,0.013779147214610163,5,1,5,11,Potential Loyalist
2089,0.026809651474530828,0.00956937799043062,0.003852915080125688,5,3,4,12,Champions
2090,0.24396782841823056,0.004784688995215311,0.0006910629543219663,2,3,1,6,Promising Customers
2091,0.1554959785522788,0.014354066985645932,0.004527739982174544,3,4,4,11,Loyal Customers
2092,0.23056300268096516,0.019138755980861243,0.004412967287426587,2,4,4,10,Loyal Customers
2093,0.06702412868632708,0.02392344497607655,0.006523057570283464,4,5,4,13,Champions
2094,0.9544235924932976,0.0,0.0011298115579386908,1,1,2,4,Recent Customers
2095,0.225201072386059,0.004784688995215311,0.0023312846740409076,2,3,3,8,Needs Attention
2096,0.02412868632707775,0.014354066985645932,0.0014999677737116423,5,4,2,11,Potential Loyalist
2097,0.0,0.019138755980861243,0.003105286603050141,5,4,3,12,Champions
2098,0.6005361930294906,0.0,0.0011819160773205372,1,1,2,4,Recent Customers
2099,0.1581769436997319,0.004784688995215311,0.003191972820569665,3,3,3,9,Potential Loyalist
2100,0.6434316353887399,0.0,0.0003633041145939691,1,1,1,3,Recent Customers
2101,0.8525469168900804,0.004784688995215311,0.0011718163656869328,1,3,2,6,Promising Customers
2102,0.002680965147453083,0.03349282296650718,0.005929351553546208,5,5,4,14,Champions
2103,0.12332439678284182,0.00956937799043062,0.0026228558544174035,3,3,3,9,Potential Loyalist
2104,0.23324396782841822,0.0,0.0003447463405675581,2,1,1,4,Recent Customers
2105,0.026809651474530828,0.04784688995215311,0.02054520456055869,5,5,5,15,Champions
2106,0.4691689008042895,0.0,0.0010911614247259927,2,1,2,5,Recent Customers
2107,0.13672922252010725,0.02392344497607655,0.006348757246543097,3,5,4,12,Champions
2108,0.9785522788203753,0.0,0.0014391196877211988,1,1,2,4,Recent Customers
2109,0.8525469168900804,0.0,0.002087749577971237,1,1,3,5,Recent Customers
2110,0.6032171581769437,0.004784688995215311,0.002697122638550021,1,3,3,7,Needs Attention
2111,0.9571045576407506,0.004784688995215311,0.0011494399727743178,1,3,2,6,Promising Customers
2112,0.6246648793565683,0.0,0.0014610678243101272,1,1,2,4,Recent Customers
2113,0.8310991957104558,0.0,0.0005510588245034849,1,1,1,3,Recent Customers
2114,0.09651474530831099,0.019138755980861243,0.004351798009193378,3,4,4,11,Loyal Customers
2115,0.1742627345844504,0.014354066985645932,0.012086499783266612,3,4,5,12,Champions
2116,0.6380697050938338,0.004784688995215311,0.0015331576387973393,1,3,2,6,Promising Customers
2117,0.3002680965147453,0.004784688995215311,0.0021843213789625214,2,3,3,8,Needs Attention
2118,0.739946380697051,0.0,0.0007030541313851858,1,1,1,3,Recent Customers
2119,0.5817694369973191,0.05263157894736842,0.00802091975040365,1,5,5,11,Loyal Customers
2120,0.7989276139410187,0.0,0.0011457641059960096,1,1,2,4,Recent Customers
2121,0.002680965147453083,0.014354066985645932,0.005040291425573226,5,4,4,13,Champions
2122,0.07506702412868632,0.00956937799043062,0.0038257208035716007,4,3,4,11,Loyal Customers
2123,0.02412868632707775,0.004784688995215311,0.0027857716975531075,5,3,3,11,Potential Loyalist
2124,0.11796246648793565,0.019138755980861243,0.0060904116192792715,3,4,4,11,Loyal Customers
2125,0.1769436997319035,0.03349282296650718,0.006268387809797948,3,5,4,12,Champions
2126,0.19571045576407506,0.0,0.0011301684382084296,2,1,2,5,Recent Customers
2127,0.17158176943699732,0.004784688995215311,0.002253948719588537,3,3,3,9,Potential Loyalist
2128,0.35656836461126007,0.00956937799043062,0.008978536578193431,2,3,5,10,Loyal Customers
2129,0.6353887399463807,0.004784688995215311,0.001834899906861387,1,3,3,7,Needs Attention
2130,0.32439678284182305,0.0,0.001270493760269676,2,1,2,5,Recent Customers
2131,0.08310991957104558,0.05741626794258373,0.023869794089363246,4,5,5,14,Champions
2132,0.021447721179624665,0.04784688995215311,0.037418860594072886,5,5,5,15,Champions
2133,0.09383378016085792,0.004784688995215311,0.0026436976621701416,3,3,3,9,Potential Loyalist
2134,0.040214477211796246,0.019138755980861243,0.003276874636740495,4,4,3,11,Loyal Customers
2135,0.3378016085790885,0.0,0.0010719255781870781,2,1,2,5,Recent Customers
2136,0.1769436997319035,0.0,0.003179267882966968,3,1,3,7,Recent Customers
2137,0.3967828418230563,0.0,0.00035134862555772354,2,1,1,4,Recent Customers
2138,0.7560321715817695,0.0,0.0011318457754762013,1,1,2,4,Recent Customers
2139,0.450402144772118,0.004784688995215311,0.0022239350889035146,2,3,3,8,Needs Attention
2140,0.26541554959785524,0.028708133971291867,0.006462280860346969,2,5,4,11,Loyal Customers
2141,0.35924932975871315,0.0,0.0009094023033480865,2,1,2,5,Recent Customers
2142,0.8659517426273459,0.0,0.0006386372426973553,1,1,1,3,Recent Customers
2143,0.28418230563002683,0.0,0.000558553310167997,2,1,1,4,Recent Customers
2144,0.16890080428954424,0.0,0.001405180374069051,3,1,2,6,Recent Customers
2145,0.40214477211796246,0.004784688995215311,0.005375045118588102,2,3,4,9,Potential Loyalist
2146,0.903485254691689,0.0,0.00042575816179823685,1,1,1,3,Recent Customers
2147,0.05630026809651474,0.019138755980861243,0.006128919000384074,4,4,4,12,Champions
2148,0.06166219839142091,0.0,0.0014589265426916951,4,1,2,7,Recent Customers
2149,0.040214477211796246,0.028708133971291867,0.008491930330404749,4,5,5,14,Champions
2150,0.016085790884718495,0.06698564593301436,0.00894723817853735,5,5,5,15,Champions
2151,0.15013404825737264,0.004784688995215311,0.002576461419351376,3,3,3,9,Potential Loyalist
2152,0.00804289544235925,0.004784688995215311,0.002557296948866409,5,3,3,11,Potential Loyalist
2153,0.09919571045576407,0.0,0.002195313291270473,3,1,3,7,Recent Customers
2154,0.1742627345844504,0.0,0.0004828946929833984,3,1,1,5,Recent Customers
2155,0.12332439678284182,0.0,0.000913256610261264,3,1,2,6,Recent Customers
2156,0.9490616621983914,0.0,0.0010367728716178188,1,1,2,4,Recent Customers
2157,0.45844504021447724,0.0,0.00040370296112838687,2,1,1,4,Recent Customers
2158,0.1554959785522788,0.03827751196172249,0.008322983210710462,3,5,5,13,Champions
2159,0.13136729222520108,0.0,0.0008584754888563779,3,1,1,5,Recent Customers
2160,0.05630026809651474,0.004784688995215311,0.0017369005847911476,4,3,2,9,Potential Loyalist
2161,0.1126005361930295,0.019138755980861243,0.00823151479757644,3,4,5,12,Champions
2162,0.07506702412868632,0.00956937799043062,0.003353889398950101,4,3,3,10,Loyal Customers
2163,0.010723860589812333,0.08133971291866028,0.028347784961936223,5,5,5,15,Champions
2164,0.06702412868632708,0.06698564593301436,0.01666024163221047,4,5,5,14,Champions
2165,0.5361930294906166,0.0,0.0006457391600651549,1,1,1,3,Recent Customers
2166,0.13404825737265416,0.02392344497607655,0.013107712675123825,3,5,5,13,Champions
2167,0.02412868632707775,0.00956937799043062,0.0022909572035604373,5,3,3,11,Potential Loyalist
2168,0.002680965147453083,0.05263157894736842,0.017129896067186564,5,5,5,15,Champions
2169,0.1769436997319035,0.028708133971291867,0.016084629445148966,3,5,5,13,Champions
2170,0.16890080428954424,0.0,0.0017716964110906681,3,1,3,7,Recent Customers
2171,0.13404825737265416,0.05263157894736842,0.018095078756694808,3,5,5,13,Champions
2172,0.774798927613941,0.0,0.0020485641243539305,1,1,3,5,Recent Customers
2173,0.16085790884718498,0.03349282296650718,0.0024781765930653454,3,5,3,11,Loyal Customers
2174,0.16890080428954424,0.00956937799043062,0.004191023447676106,3,3,4,10,Loyal Customers
2175,0.2546916890080429,0.0,0.0007326751937734956,2,1,1,4,Recent Customers
2176,0.7319034852546917,0.0,0.001108006173457658,1,1,2,4,Recent Customers
2177,0.0,0.43062200956937796,0.21686864543452705,5,5,5,15,Champions
2178,0.19839142091152814,0.014354066985645932,0.003300607174678117,2,4,3,9,Potential Loyalist
2179,0.2922252010723861,0.0,0.00018557774026410994,2,1,1,4,Recent Customers
2180,0.5308310991957105,0.0,0.001170460220661926,1,1,2,4,Recent Customers
2181,0.16890080428954424,0.004784688995215311,0.0020360019388591293,3,3,3,9,Potential Loyalist
2182,0.8739946380697051,0.0,0.0005888524450688104,1,1,1,3,Recent Customers
2183,0.00804289544235925,0.0,0.0011156790992570395,5,1,2,8,Needs Attention
2184,0.7587131367292226,0.0,0.0007298201516155862,1,1,1,3,Recent Customers
2185,0.11528150134048257,0.0,0.0009533342645529171,3,1,2,6,Recent Customers
2186,0.18766756032171583,0.00956937799043062,0.009808176141254923,3,3,5,11,Loyal Customers
2187,0.22788203753351208,0.0,0.0024256438173598125,2,1,3,6,Recent Customers
2188,0.2761394101876676,0.0,0.0005791809897588924,2,1,1,4,Recent Customers
2189,0.8927613941018767,0.0,0.0011124314888024175,1,1,2,4,Recent Customers
2190,0.13941018766756033,0.0,0.0007449875630794799,3,1,1,5,Recent Customers
2191,0.10187667560321716,0.00956937799043062,0.0037461721914468504,3,3,4,10,Loyal Customers
2192,0.08310991957104558,0.004784688995215311,0.0025515511765236165,4,3,3,10,Loyal Customers
2193,0.9785522788203753,0.014354066985645932,0.005927995408521201,1,4,4,9,Potential Loyalist
2194,0.5549597855227882,0.0,0.0036707277024240945,1,1,4,6,Recent Customers
2195,0.41823056300268097,0.00956937799043062,0.0012550408445899913,2,3,2,7,Promising Customers
2196,0.14209115281501342,0.0,0.0006208646052643694,3,1,1,5,Recent Customers
2197,0.1742627345844504,0.004784688995215311,0.0020487425644888,3,3,3,9,Potential Loyalist
2198,0.21447721179624665,0.0,0.007210837226123835,2,1,4,7,Recent Customers
2199,0.34584450402144773,0.0,0.001449255087381777,2,1,2,5,Recent Customers
2200,0.23056300268096516,0.0,0.001300828583197463,2,1,2,5,Recent Customers
2201,0.0,0.00956937799043062,0.0020125905931642728,5,3,3,11,Potential Loyalist
2202,0.12064343163538874,0.0,0.0014044666135295738,3,1,2,6,Recent Customers
2203,0.8900804289544236,0.0,0.0009008371768743584,1,1,2,4,Recent Customers
2204,0.9785522788203753,0.0,0.0007194706237931648,1,1,1,3,Recent Customers
2205,0.19034852546916892,0.0,0.0005640135782949987,3,1,1,5,Recent Customers
2206,0.42091152815013405,0.004784688995215311,0.0016909344060488064,2,3,2,7,Promising Customers
2207,0.9973190348525469,0.0,0.0004127320319527753,1,1,1,3,Recent Customers
2208,0.029490616621983913,0.028708133971291867,0.006995245855174703,5,5,4,14,Champions
2209,0.6809651474530831,0.004784688995215311,0.002773031071923437,1,3,3,7,Needs Attention
2210,0.07506702412868632,0.004784688995215311,0.0009887367873109936,4,3,2,9,Potential Loyalist
2211,0.08042895442359249,0.0430622009569378,0.009873092662320388,4,5,5,14,Champions
2212,0.010723860589812333,0.10047846889952153,0.029789509875626514,5,5,5,15,Champions
2213,0.10455764075067024,0.0,0.0015271977382927033,3,1,2,6,Recent Customers
2214,0.967828418230563,0.0,0.0014950428259892488,1,1,2,4,Recent Customers
2215,0.9973190348525469,0.0,0.001163429679348074,1,1,2,4,Recent Customers
2216,0.2546916890080429,0.004784688995215311,0.003258994935226588,2,3,3,8,Needs Attention
2217,0.06702412868632708,0.028708133971291867,0.008259351458616056,4,5,5,14,Champions
2218,0.19839142091152814,0.004784688995215311,0.0021502393132024787,2,3,3,8,Needs Attention
2219,0.15013404825737264,0.014354066985645932,0.00670074825658635,3,4,4,11,Loyal Customers
2220,0.05361930294906166,0.0,0.0015950406775700253,4,1,2,7,Recent Customers
2221,0.10723860589812333,0.028708133971291867,0.008515341676099608,3,5,5,13,Champions
2222,0.3646112600536193,0.0,0.0071640145347341205,2,1,4,7,Recent Customers
2223,0.01876675603217158,0.05263157894736842,0.008621906124643574,5,5,5,15,Champions
2224,0.34316353887399464,0.0,0.0005995588531609706,2,1,1,4,Recent Customers
2225,0.10455764075067024,0.00956937799043062,0.0044016184948488975,3,3,4,10,Loyal Customers
2226,0.450402144772118,0.028708133971291867,0.013216311341205303,2,5,5,12,Champions
2227,0.021447721179624665,0.019138755980861243,0.006032204447284895,5,4,4,13,Champions
2228,0.5710455764075067,0.004784688995215311,0.00213003988993527,1,3,3,7,Needs Attention
2229,0.03753351206434316,0.02392344497607655,0.02125475391285312,4,5,5,14,Champions
2230,0.45308310991957107,0.004784688995215311,0.002292634540828209,2,3,3,8,Needs Attention
2231,0.10455764075067024,0.0,0.001130882198747907,3,1,2,6,Recent Customers
2232,0.4959785522788204,0.0,0.0014066078951480057,1,1,2,4,Recent Customers
2233,0.7211796246648794,0.0,0.000501559531090731,1,1,1,3,Recent Customers
2234,0.45844504021447724,0.0,0.001784401348693365,2,1,3,6,Recent Customers
2235,0.010723860589812333,0.014354066985645932,0.005480003605918245,5,4,4,13,Champions
2236,0.040214477211796246,0.004784688995215311,0.0008274625934160873,4,3,1,8,Needs Attention
2237,0.02412868632707775,0.014354066985645932,0.00779262344185182,5,4,5,14,Champions
2238,0.871313672922252,0.0,0.0003834678498342041,1,1,1,3,Recent Customers
2239,0.3002680965147453,0.0,0.0010284575613329079,2,1,2,5,Recent Customers
2240,0.774798927613941,0.0,0.0003354674535543526,1,1,1,3,Recent Customers
2241,0.040214477211796246,0.004784688995215311,0.004801931093414766,4,3,4,11,Loyal Customers
2242,0.0,0.00956937799043062,0.0029113221764471725,5,3,3,11,Potential Loyalist
2243,0.24396782841823056,0.019138755980861243,0.002555976491868376,2,4,3,9,Potential Loyalist
2244,0.3967828418230563,0.004784688995215311,0.0022368184666410806,2,3,3,8,Needs Attention
2245,0.5040214477211796,0.0,0.0012458690216577075,1,1,2,4,Recent Customers
2246,0.08042895442359249,0.004784688995215311,0.001822623225582377,4,3,3,10,Loyal Customers
2247,0.08847184986595175,0.014354066985645932,0.003770225921627237,3,4,4,11,Loyal Customers
2248,0.7050938337801609,0.0,0.0009535127046877865,1,1,2,4,Recent Customers
2249,0.2225201072386059,0.03349282296650718,0.012315367100250023,2,5,5,12,Champions
2250,0.06702412868632708,0.014354066985645932,0.00484957460942488,4,4,4,12,Champions
2251,0.45576407506702415,0.0,0.0006799639779330937,2,1,1,4,Recent Customers
2252,0.02412868632707775,0.00956937799043062,0.002765465210204977,5,3,3,11,Potential Loyalist
2253,0.8364611260053619,0.0,0.002044245873090093,1,1,3,5,Recent Customers
2254,0.17158176943699732,0.014354066985645932,0.014219251963251895,3,4,5,12,Champions
2255,0.225201072386059,0.0,0.001815806812430368,2,1,3,6,Recent Customers
2256,0.064343163538874,0.0,0.00048485753446696114,4,1,1,6,Recent Customers
2257,0.1554959785522788,0.014354066985645932,0.0033916473314884524,3,4,4,11,Loyal Customers
2258,0.8632707774798928,0.004784688995215311,0.0003486720235346835,1,3,1,5,Promising Customers
2259,0.09919571045576407,0.0,0.00015524291733632275,3,1,1,5,Recent Customers
2260,0.67828418230563,0.004784688995215311,0.001368064826016229,1,3,2,6,Promising Customers
2261,0.04825737265415549,0.019138755980861243,0.005165449336170579,4,4,4,12,Champions
2262,0.08579088471849866,0.00956937799043062,0.005293034032602155,4,3,4,11,Loyal Customers
2263,0.03753351206434316,0.0,0.00033468231696092755,4,1,1,6,Recent Customers
2264,0.06970509383378017,0.004784688995215311,0.0014180637518066172,4,3,2,9,Potential Loyalist
2265,0.058981233243967826,0.0,0.0006109433337656342,4,1,1,6,Recent Customers
2266,0.5710455764075067,0.004784688995215311,0.0019032424785163427,1,3,3,7,Needs Attention
2267,0.01876675603217158,0.019138755980861243,0.0037168366332743312,5,4,4,13,Champions
2268,0.05630026809651474,0.0,0.0005327865546928648,4,1,1,6,Recent Customers
2269,0.029490616621983913,0.00956937799043062,0.004006088091897526,5,3,4,12,Champions
2270,0.6997319034852547,0.0,0.0007143315479089279,1,1,1,3,Recent Customers
2271,0.3485254691689008,0.0,0.0005588031263568141,2,1,1,4,Recent Customers
2272,0.1447721179624665,0.00956937799043062,0.0013692782189333405,3,3,2,8,Promising Customers
2273,0.6648793565683646,0.0,0.0021198688022477175,1,1,3,5,Recent Customers
2274,0.002680965147453083,0.028708133971291867,0.011551893139198079,5,5,5,15,Champions
2275,0.021447721179624665,0.004784688995215311,0.005061490113595703,5,3,4,12,Champions
2276,0.7050938337801609,0.0,0.00040505910615339384,1,1,1,3,Recent Customers
2277,0.8847184986595175,0.0,0.0005537711145534988,1,1,1,3,Recent Customers
2278,0.8364611260053619,0.0,0.001765272566235372,1,1,3,5,Recent Customers
2279,0.06702412868632708,0.00956937799043062,0.0034778696046573157,4,3,4,11,Loyal Customers
2280,0.0777479892761394,0.0,0.0015340141514447118,4,1,2,7,Recent Customers
2281,0.0777479892761394,0.00956937799043062,0.001922621077163153,4,3,3,10,Loyal Customers
2282,0.002680965147453083,0.028708133971291867,0.004954818600970814,5,5,4,14,Champions
2283,0.967828418230563,0.0,0.0006391725631019633,1,1,1,3,Recent Customers
2284,0.7560321715817695,0.00956937799043062,0.0015960399423252934,1,3,2,6,Promising Customers
2285,0.6997319034852547,0.0,0.000846056055469472,1,1,1,3,Recent Customers
2286,0.064343163538874,0.0,0.0005768612680055909,4,1,1,6,Recent Customers
2287,0.9463806970509383,0.0,0.0007735736726855475,1,1,1,3,Recent Customers
2288,0.24932975871313673,0.00956937799043062,0.0008372411128069267,2,3,1,6,Promising Customers
2289,0.07506702412868632,0.0,0.0004501687722483621,4,1,1,6,Recent Customers
2290,0.903485254691689,0.0,0.0037431387091540714,1,1,4,6,Recent Customers
2291,0.05093833780160858,0.08133971291866028,0.026247187694254392,4,5,5,14,Champions
2292,0.225201072386059,0.0,0.0011938715663567826,2,1,2,5,Recent Customers
2293,0.021447721179624665,0.00956937799043062,0.0018731931598043466,5,3,3,11,Potential Loyalist
2294,0.13404825737265416,0.004784688995215311,0.00166845094905527,3,3,2,8,Promising Customers
2295,0.13136729222520108,0.004784688995215311,0.0019219786926776231,3,3,3,9,Potential Loyalist
2296,0.002680965147453083,0.0,0.001675481490369122,5,1,2,8,Needs Attention
2297,0.3002680965147453,0.0,0.0013260243302410134,2,1,2,5,Recent Customers
2298,0.034852546916890076,0.028708133971291867,0.006321063337611376,4,5,4,13,Champions
2299,0.2037533512064343,0.0,0.0016206289929102877,2,1,2,5,Recent Customers
2300,0.10455764075067024,0.004784688995215311,0.00514414358406718,3,3,4,10,Loyal Customers
2301,0.30831099195710454,0.0,0.0032315508424836836,2,1,3,6,Recent Customers
2302,0.040214477211796246,0.05263157894736842,0.0394529710675024,4,5,5,14,Champions
2303,0.4289544235924933,0.014354066985645932,0.0008344217586759913,2,4,1,7,Promising Customers
2304,0.0,0.014354066985645932,0.012827383223244096,5,4,5,14,Champions
2305,0.0777479892761394,0.00956937799043062,0.009189666945770829,4,3,5,12,Champions
2306,0.24664879356568364,0.0,0.0003259030623253562,2,1,1,4,Recent Customers
2307,0.058981233243967826,0.00956937799043062,0.00404802152359182,4,3,4,11,Loyal Customers
2308,0.2520107238605898,0.02392344497607655,0.011063609554141627,2,5,5,12,Champions
2309,0.07238605898123324,0.004784688995215311,0.0023534826268186526,4,3,3,10,Loyal Customers
2310,0.08579088471849866,0.019138755980861243,0.007144029239628756,4,4,4,12,Champions
2311,0.05361930294906166,0.004784688995215311,0.004636695528525761,4,3,4,11,Loyal Customers
2312,0.045576407506702415,0.004784688995215311,0.004504542764641531,4,3,4,11,Loyal Customers
2313,0.005361930294906166,0.1244019138755981,0.04752360423948065,5,5,5,15,Champions
2314,0.01876675603217158,0.014354066985645932,0.004038314380254928,5,4,4,13,Champions
2315,0.040214477211796246,0.05263157894736842,0.03706176619617237,4,5,5,14,Champions
2316,0.9705093833780161,0.0,0.0005249351887586141,1,1,1,3,Recent Customers
2317,0.21447721179624665,0.0,0.00018853984650294092,2,1,1,4,Recent Customers
2318,0.13941018766756033,0.019138755980861243,0.012886803788155586,3,4,5,12,Champions
2319,0.058981233243967826,0.00956937799043062,0.003494785729442929,4,3,4,11,Loyal Customers
2320,0.45844504021447724,0.0,0.0017571356960853304,2,1,3,6,Recent Customers
2321,0.5040214477211796,0.02392344497607655,0.0035697662741150243,1,5,4,10,Loyal Customers
2322,0.8847184986595175,0.0,0.0008922006743466824,1,1,1,3,Recent Customers
2323,0.029490616621983913,0.019138755980861243,0.0032448624765449366,5,4,3,12,Champions
2324,0.4155495978552279,0.004784688995215311,0.0004318251263837943,2,3,1,6,Promising Customers
2325,0.08579088471849866,0.0861244019138756,0.05266917534462679,4,5,5,14,Champions
2326,0.029490616621983913,0.04784688995215311,0.014772916013724473,5,5,5,15,Champions
2327,0.11796246648793565,0.00956937799043062,0.00022280035239785354,3,3,1,7,Promising Customers
2328,0.6219839142091153,0.0,0.0009529773842831783,1,1,2,4,Recent Customers
2329,0.16890080428954424,0.03349282296650718,0.006932220799538854,3,5,4,12,Champions
2330,0.002680965147453083,0.0,0.0012258837265523416,5,1,2,8,Needs Attention
2331,0.10455764075067024,0.03349282296650718,0.010707121852699666,3,5,5,13,Champions
2332,0.08579088471849866,0.004784688995215311,0.0014233812678257232,4,3,2,9,Potential Loyalist
2333,0.2225201072386059,0.0,0.0014703823993503066,2,1,2,5,Recent Customers
2334,0.064343163538874,0.0,0.001570273186850161,4,1,2,7,Recent Customers
2335,0.002680965147453083,0.00956937799043062,0.0029475455238256476,5,3,3,11,Potential Loyalist
2336,0.08579088471849866,0.004784688995215311,0.0005297530724000861,4,3,1,8,Needs Attention
2337,0.04825737265415549,0.03349282296650718,0.00867140541805633,4,5,5,14,Champions
2338,0.67828418230563,0.0,0.0008184335225916988,1,1,1,3,Recent Customers
2339,0.058981233243967826,0.04784688995215311,0.014258187600680384,4,5,5,14,Champions
2340,0.05630026809651474,0.014354066985645932,0.005361590732418953,4,4,4,12,Champions
2341,0.01876675603217158,0.004784688995215311,0.007164157286842017,5,3,4,12,Champions
2342,0.064343163538874,0.014354066985645932,0.005642027248379603,4,4,4,12,Champions
2343,0.04825737265415549,0.00956937799043062,0.0028820579943286016,4,3,3,10,Loyal Customers
2344,0.4611260053619303,0.014354066985645932,0.0019143057668782417,2,4,3,9,Potential Loyalist
2345,0.4343163538873995,0.0,0.00039585159519413607,2,1,1,4,Recent Customers
2346,0.016085790884718495,0.0,0.0019216575004348587,5,1,3,9,Potential Loyalist
2347,0.026809651474530828,0.0,0.0007612256153525896,5,1,1,7,Needs Attention
2348,0.30294906166219837,0.0,0.0003038121736285323,2,1,1,4,Recent Customers
2349,0.7694369973190349,0.0,0.0004563071128878673,1,1,1,3,Recent Customers
2350,0.021447721179624665,0.03827751196172249,0.01265750821484849,5,5,5,15,Champions
2351,0.14209115281501342,0.004784688995215311,0.0010446599255790434,3,3,2,8,Promising Customers
2352,0.016085790884718495,0.06220095693779905,0.017682846357119666,5,5,5,15,Champions
2353,0.2037533512064343,0.00956937799043062,0.006042910855377054,2,3,4,9,Potential Loyalist
2354,0.00804289544235925,0.014354066985645932,0.002054309896696723,5,4,3,12,Champions
2355,0.09651474530831099,0.0,0.0015562121042224574,3,1,2,6,Recent Customers
2356,0.579088471849866,0.0,0.0003216204990884921,1,1,1,3,Recent Customers
